Feature,Instance,LocX,LocY,Checkin
A,405,1091185.84,989068.63,1857
A,405,1091185.84,989068.63,1857
A,406,824816.89,986518.57,4680
A,406,824816.89,986518.57,4680
A,407,1063853.07,981456.53,775
A,407,1063853.07,981456.53,775
A,408,655199.11,974440.57,1447
A,408,655199.11,974440.57,1447
A,409,1174535.15,1016268.25,451
A,409,1174535.15,1016268.25,451
A,410,788997.27,787261.58,245
A,410,788997.27,787261.58,245
A,411,976914.12,694770.53,690
A,411,976914.12,694770.53,690
A,412,448539.92,665757.28,4018
A,412,448539.92,665757.28,4018
A,413,871775.22,1214146.34,919
A,413,871775.22,1214146.34,919
A,414,1154585.49,923959.5,3927
A,414,1154585.49,923959.5,3927
A,415,659498.22,1059437.29,3822
A,415,659498.22,1059437.29,3822
A,416,978482.29,837215.81,771
A,416,978482.29,837215.81,771
A,417,1051231.95,918636.72,8103
A,417,1051231.95,918636.72,8103
A,418,684589.0,1083934.31,60
A,418,684589.0,1083934.31,60
A,419,1159441.48,1007683.32,2357
A,419,1159441.48,1007683.32,2357
A,420,929275.28,644631.16,724
A,420,929275.28,644631.16,724
A,421,1050467.91,962181.71,251
A,421,1050467.91,962181.71,251
A,422,1153071.89,923279.32,740
A,422,1153071.89,923279.32,740
A,423,915805.47,720395.65,464
A,423,915805.47,720395.65,464
A,424,806650.36,623399.52,357
A,424,806650.36,623399.52,357
A,425,935668.26,652433.97,494
A,425,935668.26,652433.97,494
A,426,980354.52,792556.38,2461
A,426,980354.52,792556.38,2461
A,427,1007937.89,907372.74,8606
A,427,1007937.89,907372.74,8606
A,428,1083715.86,717184.1,2467
A,428,1083715.86,717184.1,2467
A,429,1162027.63,996492.07,1420
A,429,1162027.63,996492.07,1420
A,430,1294539.4,882953.24,5113
A,430,1294539.4,882953.24,5113
A,431,1110353.65,1054011.5,355
A,431,1110353.65,1054011.5,355
A,432,827482.12,858920.12,586
A,432,827482.12,858920.12,586
A,433,772212.91,753250.21,1466
A,433,772212.91,753250.21,1466
A,434,841978.81,566042.02,1869
A,434,841978.81,566042.02,1869
A,435,705702.54,976026.15,1212
A,435,705702.54,976026.15,1212
A,436,998308.32,834798.11,3232
A,436,998308.32,834798.11,3232
A,437,545890.3,630956.25,256
A,437,545890.3,630956.25,256
A,438,1222484.73,938233.25,1873
A,438,1222484.73,938233.25,1873
A,439,1025752.47,761299.14,1290
A,439,1025752.47,761299.14,1290
A,440,1234508.88,892520.69,1879
A,440,1234508.88,892520.69,1879
A,441,865821.06,871282.21,8170
A,441,865821.06,871282.21,8170
A,442,1105542.2,979769.85,680
A,442,1105542.2,979769.85,680
A,443,935842.01,790438.88,1320
A,443,935842.01,790438.88,1320
A,444,971056.86,853191.12,1056
A,444,971056.86,853191.12,1056
A,445,1111383.87,978254.77,3514
A,445,1111383.87,978254.77,3514
A,446,941801.74,725287.24,450
A,446,941801.74,725287.24,450
A,447,812388.45,762206.01,3419
A,447,812388.45,762206.01,3419
A,448,883585.52,872072.28,313
A,448,883585.52,872072.28,313
A,449,781109.63,705807.39,2439
A,449,781109.63,705807.39,2439
A,450,1238804.65,925675.98,1889
A,450,1238804.65,925675.98,1889
A,451,942994.57,743040.19,1552
A,451,942994.57,743040.19,1552
A,452,955877.43,846100.24,315
A,452,955877.43,846100.24,315
A,453,859776.69,801074.57,1896
A,453,859776.69,801074.57,1896
A,454,1044916.93,812614.95,698
A,454,1044916.93,812614.95,698
A,455,862200.23,779772.51,2544
A,455,862200.23,779772.51,2544
A,456,1180050.49,885342.32,1635
A,456,1180050.49,885342.32,1635
A,457,1131250.0,973285.84,1007
A,457,1131250.0,973285.84,1007
A,458,888375.8,825972.35,1033
A,458,888375.8,825972.35,1033
A,459,951691.92,794224.32,305
A,459,951691.92,794224.32,305
A,460,628966.73,525329.31,1934
A,460,628966.73,525329.31,1934
A,461,832831.5,1072516.87,420
A,461,832831.5,1072516.87,420
A,462,693583.72,529311.56,672
A,462,693583.72,529311.56,672
A,463,1234156.93,1024532.51,97
A,463,1234156.93,1024532.51,97
A,464,993495.77,1047909.17,6839
A,464,993495.77,1047909.17,6839
A,465,637019.21,1031255.0,1632
A,465,637019.21,1031255.0,1632
A,466,712664.65,1060689.28,3321
A,466,712664.65,1060689.28,3321
A,467,873817.85,778757.75,2861
A,467,873817.85,778757.75,2861
A,468,864715.1,780829.63,874
A,468,864715.1,780829.63,874
A,469,810678.83,782842.95,644
A,469,810678.83,782842.95,644
A,470,981884.83,775254.35,1450
A,470,981884.83,775254.35,1450
A,471,887685.27,1009924.6,2
A,471,887685.27,1009924.6,2
A,472,810343.58,1012417.11,3850
A,472,810343.58,1012417.11,3850
A,473,843897.82,753610.01,208
A,473,843897.82,753610.01,208
A,474,1061206.78,967321.41,5929
A,474,1061206.78,967321.41,5929
A,475,1050442.29,928790.39,2938
A,475,1050442.29,928790.39,2938
A,476,1025109.83,881625.9,1982
A,476,1025109.83,881625.9,1982
A,477,1083377.28,789803.32,1891
A,477,1083377.28,789803.32,1891
A,478,480266.47,483214.28,1831
A,478,480266.47,483214.28,1831
A,479,934473.2,728295.23,3728
A,479,934473.2,728295.23,3728
A,480,1116873.59,1056538.96,2425
A,480,1116873.59,1056538.96,2425
A,481,1023031.56,1034354.0,1020
A,481,1023031.56,1034354.0,1020
A,482,1249612.57,866242.83,2097
A,482,1249612.57,866242.83,2097
A,483,795102.9,478152.74,2720
A,483,795102.9,478152.74,2720
A,484,873469.25,774378.0,3320
A,484,873469.25,774378.0,3320
A,485,939025.13,807121.59,480
A,485,939025.13,807121.59,480
A,486,830547.18,1004301.11,913
A,486,830547.18,1004301.11,913
A,487,854871.69,784985.25,1750
A,487,854871.69,784985.25,1750
A,488,1114957.93,876392.2,499
A,488,1114957.93,876392.2,499
A,489,1032507.42,967965.54,3347
A,489,1032507.42,967965.54,3347
A,490,905650.21,621406.64,187
A,490,905650.21,621406.64,187
A,491,405639.01,404878.0,749
A,491,405639.01,404878.0,749
A,492,884541.13,1004352.54,289
A,492,884541.13,1004352.54,289
A,493,581018.27,952837.35,592
A,493,581018.27,952837.35,592
A,494,1004973.06,668147.86,1182
A,494,1004973.06,668147.86,1182
A,495,718848.24,1075114.74,1081
A,495,718848.24,1075114.74,1081
A,496,1243548.15,868481.01,581
A,496,1243548.15,868481.01,581
A,497,894513.73,779034.52,93
A,497,894513.73,779034.52,93
A,498,916853.52,962940.76,3613
A,498,916853.52,962940.76,3613
A,499,703087.43,370783.47,225
A,499,703087.43,370783.47,225
A,500,1195991.73,1027666.19,997
A,500,1195991.73,1027666.19,997
A,501,751890.14,988799.92,3243
A,501,751890.14,988799.92,3243
A,502,1262265.99,853512.58,11842
A,502,1262265.99,853512.58,11842
A,503,466208.6,548423.77,1374
A,503,466208.6,548423.77,1374
A,504,557012.3,1111330.26,1046
A,504,557012.3,1111330.26,1046
A,505,1101767.67,771739.03,5912
A,505,1101767.67,771739.03,5912
A,506,926360.57,621872.92,1670
A,506,926360.57,621872.92,1670
A,507,870973.31,868225.74,6584
A,507,870973.31,868225.74,6584
A,508,703745.66,1080144.21,1020
A,508,703745.66,1080144.21,1020
A,509,1126417.4,957189.91,2448
A,509,1126417.4,957189.91,2448
A,510,1021612.63,969495.67,2020
A,510,1021612.63,969495.67,2020
A,511,1090901.84,969303.28,144
A,511,1090901.84,969303.28,144
A,512,956841.94,638133.27,166
A,512,956841.94,638133.27,166
A,513,1112666.92,990872.6,1051
A,513,1112666.92,990872.6,1051
A,514,1109272.19,979708.16,3967
A,514,1109272.19,979708.16,3967
A,515,883562.14,781906.3,3913
A,515,883562.14,781906.3,3913
A,516,965189.57,957606.68,2984
A,516,965189.57,957606.68,2984
A,517,751961.42,988672.63,3696
A,517,751961.42,988672.63,3696
A,518,1083860.65,1000384.9,3004
A,518,1083860.65,1000384.9,3004
A,519,883183.46,1027346.44,7986
A,519,883183.46,1027346.44,7986
A,520,716692.0,967870.34,115
A,520,716692.0,967870.34,115
A,521,1098456.47,980030.76,3528
A,521,1098456.47,980030.76,3528
A,522,777307.25,800437.77,1352
A,522,777307.25,800437.77,1352
A,523,868883.9,782587.04,3774
A,523,868883.9,782587.04,3774
A,524,923970.45,749346.51,9007
A,524,923970.45,749346.51,9007
A,525,1004772.58,966418.92,5590
A,525,1004772.58,966418.92,5590
A,526,732241.2,972653.26,5384
A,526,732241.2,972653.26,5384
A,527,1081598.6,994972.99,4547
A,527,1081598.6,994972.99,4547
A,528,1115725.31,979136.74,524
A,528,1115725.31,979136.74,524
A,529,766767.74,973986.19,12466
A,529,766767.74,973986.19,12466
A,530,740999.8,973057.1,3175
A,530,740999.8,973057.1,3175
A,531,663625.82,970792.66,3773
A,531,663625.82,970792.66,3773
A,532,571708.36,1109150.82,1834
A,532,571708.36,1109150.82,1834
A,533,1088233.27,990254.49,551
A,533,1088233.27,990254.49,551
A,534,1084958.82,1021004.19,1045
A,534,1084958.82,1021004.19,1045
A,535,889725.68,862357.63,1109
A,535,889725.68,862357.63,1109
A,536,886947.96,896207.63,481
A,536,886947.96,896207.63,481
A,537,1248995.55,1020773.75,3063
A,537,1248995.55,1020773.75,3063
A,538,893971.33,879326.85,3359
A,538,893971.33,879326.85,3359
A,539,1144157.36,951599.43,3296
A,539,1144157.36,951599.43,3296
A,540,705642.39,508009.83,510
A,540,705642.39,508009.83,510
A,541,897996.46,1058430.55,393
A,541,897996.46,1058430.55,393
A,542,1123671.98,972381.99,4370
A,542,1123671.98,972381.99,4370
A,543,1243738.6,838604.97,8180
A,543,1243738.6,838604.97,8180
A,544,1055265.99,1037618.57,1803
A,544,1055265.99,1037618.57,1803
A,545,1045652.01,831396.25,9677
A,545,1045652.01,831396.25,9677
A,546,1153475.07,946615.42,3885
A,546,1153475.07,946615.42,3885
A,547,1086942.42,973632.98,125
A,547,1086942.42,973632.98,125
A,548,768087.55,974452.71,2777
A,548,768087.55,974452.71,2777
A,549,1172256.4,980400.88,1888
A,549,1172256.4,980400.88,1888
A,550,702060.54,528338.93,4519
A,550,702060.54,528338.93,4519
A,551,524146.37,959757.15,680
A,551,524146.37,959757.15,680
A,552,880663.02,730028.77,722
A,552,880663.02,730028.77,722
A,553,602177.48,548750.36,669
A,553,602177.48,548750.36,669
A,554,752062.78,985499.94,213
A,554,752062.78,985499.94,213
A,555,1091631.35,980616.26,1793
A,555,1091631.35,980616.26,1793
A,556,654558.7,537729.52,346
A,556,654558.7,537729.52,346
A,557,884279.4,873015.95,1179
A,557,884279.4,873015.95,1179
A,558,774780.13,1000276.96,1550
A,558,774780.13,1000276.96,1550
A,559,834282.73,877010.76,359
A,559,834282.73,877010.76,359
A,560,1104232.42,976667.59,12016
A,560,1104232.42,976667.59,12016
A,561,966780.02,971975.07,729
A,561,966780.02,971975.07,729
A,562,958047.03,820711.86,1742
A,562,958047.03,820711.86,1742
A,563,1001446.9,697795.34,4552
A,563,1001446.9,697795.34,4552
A,564,519753.7,1109956.36,4256
A,564,519753.7,1109956.36,4256
A,565,933937.48,744663.3,248
A,565,933937.48,744663.3,248
A,566,1162859.61,1004225.49,289
A,566,1162859.61,1004225.49,289
A,567,1231516.2,914099.55,729
A,567,1231516.2,914099.55,729
A,568,669976.47,513621.13,6337
A,568,669976.47,513621.13,6337
A,569,1004940.76,1002343.74,142
A,569,1004940.76,1002343.74,142
A,570,941981.05,879169.18,1130
A,570,941981.05,879169.18,1130
A,571,1223537.23,844446.08,1212
A,571,1223537.23,844446.08,1212
A,572,919083.27,814713.21,4188
A,572,919083.27,814713.21,4188
A,573,872823.27,1000476.7,918
A,573,872823.27,1000476.7,918
A,574,707395.45,904604.32,570
A,574,707395.45,904604.32,570
A,575,807295.23,750084.13,2883
A,575,807295.23,750084.13,2883
A,576,636176.1,1029130.05,98
A,576,636176.1,1029130.05,98
A,577,726799.37,1072116.82,222
A,577,726799.37,1072116.82,222
A,578,858253.06,818199.47,194
A,578,858253.06,818199.47,194
A,579,1261280.31,866844.73,1710
A,579,1261280.31,866844.73,1710
A,580,915218.52,635575.25,4617
A,580,915218.52,635575.25,4617
A,581,987612.89,981815.46,424
A,581,987612.89,981815.46,424
A,582,1024857.01,933254.34,65
A,582,1024857.01,933254.34,65
A,583,975485.16,815465.48,177
A,583,975485.16,815465.48,177
A,584,929789.84,635845.44,2017
A,584,929789.84,635845.44,2017
A,585,1162822.86,856329.22,1635
A,585,1162822.86,856329.22,1635
A,586,746403.76,1014210.97,847
A,586,746403.76,1014210.97,847
A,587,834119.01,984139.55,4080
A,587,834119.01,984139.55,4080
A,588,665730.82,1047635.33,5195
A,588,665730.82,1047635.33,5195
A,589,1076839.51,725387.42,1595
A,589,1076839.51,725387.42,1595
A,590,959390.23,830961.65,2392
A,590,959390.23,830961.65,2392
A,591,1227003.25,1005168.22,708
A,591,1227003.25,1005168.22,708
A,592,934158.0,621674.15,1154
A,592,934158.0,621674.15,1154
A,593,814389.87,1037526.18,2031
A,593,814389.87,1037526.18,2031
A,594,950153.82,1041929.86,104
A,594,950153.82,1041929.86,104
A,595,495802.3,1113405.64,3135
A,595,495802.3,1113405.64,3135
A,596,991306.12,767627.41,1237
A,596,991306.12,767627.41,1237
A,597,1027953.26,709646.75,2911
A,597,1027953.26,709646.75,2911
A,598,821024.54,957024.61,338
A,598,821024.54,957024.61,338
A,599,1017699.99,1046104.49,193
A,599,1017699.99,1046104.49,193
A,600,899854.21,877727.57,467
A,600,899854.21,877727.57,467
A,601,863145.81,862948.53,822
A,601,863145.81,862948.53,822
A,602,964839.85,957126.02,4528
A,602,964839.85,957126.02,4528
A,603,654080.9,1094516.37,226
A,603,654080.9,1094516.37,226
A,604,1110322.46,977688.32,4370
A,604,1110322.46,977688.32,4370
A,605,845879.2,1000719.81,3604
A,605,845879.2,1000719.81,3604
A,606,768208.95,787121.79,2498
A,606,768208.95,787121.79,2498
A,607,931721.1,740782.48,9481
A,607,931721.1,740782.48,9481
A,608,821001.15,767858.88,1833
A,608,821001.15,767858.88,1833
A,609,752264.37,500291.93,3917
A,609,752264.37,500291.93,3917
A,610,642364.15,964758.55,1926
A,610,642364.15,964758.55,1926
A,611,1182011.82,865991.6,585
A,611,1182011.82,865991.6,585
A,612,827621.34,400207.27,1267
A,612,827621.34,400207.27,1267
A,613,1018210.09,1049898.98,6306
A,613,1018210.09,1049898.98,6306
A,614,1127709.36,1058893.37,3997
A,614,1127709.36,1058893.37,3997
A,615,755651.31,663603.68,570
A,615,755651.31,663603.68,570
A,616,420125.69,682623.0,1839
A,616,420125.69,682623.0,1839
A,617,1202576.28,934952.61,254
A,617,1202576.28,934952.61,254
A,618,440926.26,660133.32,1756
A,618,440926.26,660133.32,1756
A,619,729767.54,831731.97,2143
A,619,729767.54,831731.97,2143
A,620,903666.61,634835.33,1138
A,620,903666.61,634835.33,1138
A,621,841890.82,1008759.7,1909
A,621,841890.82,1008759.7,1909
A,622,870323.99,875200.02,420
A,622,870323.99,875200.02,420
A,623,775995.24,1001964.52,313
A,623,775995.24,1001964.52,313
A,624,975972.99,872126.58,4563
A,624,975972.99,872126.58,4563
A,625,975624.38,1024099.97,2818
A,625,975624.38,1024099.97,2818
A,626,914910.01,691676.45,717
A,626,914910.01,691676.45,717
A,627,831499.45,846264.71,86
A,627,831499.45,846264.71,86
A,628,957289.68,664979.19,7538
A,628,957289.68,664979.19,7538
A,629,646068.51,1090932.61,5473
A,629,646068.51,1090932.61,5473
A,630,1027303.94,1014584.6,1179
A,630,1027303.94,1014584.6,1179
A,631,893621.61,864017.38,827
A,631,893621.61,864017.38,827
A,632,629864.42,913608.18,1532
A,632,629864.42,913608.18,1532
A,633,871948.97,769909.71,6514
A,633,871948.97,769909.71,6514
A,634,1091492.13,971932.55,1095
A,634,1091492.13,971932.55,1095
A,635,967517.33,730916.26,2986
A,635,967517.33,730916.26,2986
A,636,723297.71,471873.14,1320
A,636,723297.71,471873.14,1320
A,637,955105.59,699897.78,96
A,637,955105.59,699897.78,96
A,638,934795.07,769084.67,116
A,638,934795.07,769084.67,116
A,639,1013504.46,677942.27,489
A,639,1013504.46,677942.27,489
A,640,625420.52,1064415.1,8742
A,640,625420.52,1064415.1,8742
A,641,1051617.31,977775.31,517
A,641,1051617.31,977775.31,517
A,642,1077411.98,872643.0,131
A,642,1077411.98,872643.0,131
A,643,1036973.6,1005015.98,2836
A,643,1036973.6,1005015.98,2836
A,644,1104074.27,984847.06,1213
A,644,1104074.27,984847.06,1213
A,645,784181.37,723821.96,1913
A,645,784181.37,723821.96,1913
A,646,770515.54,948711.92,1265
A,646,770515.54,948711.92,1265
A,647,1051003.63,840669.74,49
A,647,1051003.63,840669.74,49
A,648,961396.11,662436.19,1642
A,648,961396.11,662436.19,1642
A,649,886197.29,780802.69,1811
A,649,886197.29,780802.69,1811
A,650,957651.65,1064758.46,620
A,650,957651.65,1064758.46,620
A,651,515322.05,1111673.71,4606
A,651,515322.05,1111673.71,4606
A,652,791366.24,462684.78,671
A,652,791366.24,462684.78,671
A,653,879663.98,871848.89,1520
A,653,879663.98,871848.89,1520
A,654,985032.31,1005225.69,1744
A,654,985032.31,1005225.69,1744
A,655,668381.57,499658.26,1065
A,655,668381.57,499658.26,1065
A,656,575266.82,520012.53,1621
A,656,575266.82,520012.53,1621
A,657,1092887.67,778995.13,6682
A,657,1092887.67,778995.13,6682
A,658,847526.45,772710.07,4288
A,658,847526.45,772710.07,4288
A,659,892637.05,889425.16,3820
A,659,892637.05,889425.16,3820
A,660,817108.56,985389.78,260
A,660,817108.56,985389.78,260
A,661,1107311.97,817279.3,1273
A,661,1107311.97,817279.3,1273
A,662,1094080.51,974802.84,4286
A,662,1094080.51,974802.84,4286
A,663,1295123.01,862741.31,398
A,663,1295123.01,862741.31,398
A,664,1056261.69,978250.72,45
A,664,1056261.69,978250.72,45
A,665,1174050.67,959456.06,297
A,665,1174050.67,959456.06,297
A,666,1154432.91,1032195.67,1105
A,666,1154432.91,1032195.67,1105
A,667,1089205.58,807736.17,501
A,667,1089205.58,807736.17,501
A,668,769898.52,746353.74,59
A,668,769898.52,746353.74,59
A,669,1078182.7,770481.49,805
A,669,1078182.7,770481.49,805
A,670,710463.86,1086133.26,310
A,670,710463.86,1086133.26,310
A,671,1056858.66,890487.46,2420
A,671,1056858.66,890487.46,2420
A,672,1145285.6,986526.65,581
A,672,1145285.6,986526.65,581
A,673,771922.22,782255.48,1633
A,673,771922.22,782255.48,1633
A,674,797647.84,708212.04,373
A,674,797647.84,708212.04,373
A,675,1100491.31,988296.83,1209
A,675,1100491.31,988296.83,1209
A,676,1141438.67,1026634.5,2223
A,676,1141438.67,1026634.5,2223
A,677,980067.17,864947.63,1293
A,677,980067.17,864947.63,1293
A,678,919553.27,695291.15,707
A,678,919553.27,695291.15,707
A,679,804304.78,750769.66,223
A,679,804304.78,750769.66,223
A,680,857058.0,1050739.3,667
A,680,857058.0,1050739.3,667
A,681,651687.43,1051213.56,1170
A,681,651687.43,1051213.56,1170
A,682,1041719.33,1009357.28,1176
A,682,1041719.33,1009357.28,1176
A,683,884854.1,1051335.89,191
A,683,884854.1,1051335.89,191
A,684,883006.37,875810.47,52
A,684,883006.37,875810.47,52
A,685,1154486.37,1003062.81,591
A,685,1154486.37,1003062.81,591
A,686,1035302.96,854129.8,1584
A,686,1035302.96,854129.8,1584
A,687,985782.98,732601.27,3553
A,687,985782.98,732601.27,3553
A,688,1061136.61,1048146.89,1744
A,688,1061136.61,1048146.89,1744
A,689,841967.67,962357.04,1166
A,689,841967.67,962357.04,1166
A,690,1044561.64,803728.71,1857
A,690,1044561.64,803728.71,1857
A,691,1005762.72,907539.04,3285
A,691,1005762.72,907539.04,3285
A,692,726471.92,1070337.35,1828
A,692,726471.92,1070337.35,1828
A,693,1099451.05,992060.21,4237
A,693,1099451.05,992060.21,4237
A,694,880573.92,864885.07,1957
A,694,880573.92,864885.07,1957
A,695,861977.48,989418.14,4433
A,695,861977.48,989418.14,4433
A,696,872358.83,786962.32,221
A,696,872358.83,786962.32,221
A,697,952653.09,794157.08,762
A,697,952653.09,794157.08,762
A,698,1261538.7,1011387.55,2358
A,698,1261538.7,1011387.55,2358
A,699,1052743.32,809732.44,857
A,699,1052743.32,809732.44,857
A,700,871568.06,795381.95,2864
A,700,871568.06,795381.95,2864
A,701,749389.75,654779.1,1530
A,701,749389.75,654779.1,1530
A,702,1183827.25,905625.88,15
A,702,1183827.25,905625.88,15
A,703,1176356.15,945434.45,888
A,703,1176356.15,945434.45,888
A,704,1107943.47,984617.64,109
A,704,1107943.47,984617.64,109
A,705,577132.36,521317.16,1732
A,705,577132.36,521317.16,1732
A,706,1085604.8,984392.24,2418
A,706,1085604.8,984392.24,2418
A,707,1138206.54,969802.47,42
A,707,1138206.54,969802.47,42
A,708,1031186.51,778304.75,414
A,708,1031186.51,778304.75,414
A,709,843358.76,776158.6,191
A,709,843358.76,776158.6,191
A,710,1120329.59,974175.43,533
A,710,1120329.59,974175.43,533
A,711,1179267.52,905637.1,699
A,711,1179267.52,905637.1,699
A,712,993447.88,1047581.17,3440
A,712,993447.88,1047581.17,3440
A,713,842109.12,907854.28,2840
A,713,842109.12,907854.28,2840
A,714,1059500.5,960311.66,862
A,714,1059500.5,960311.66,862
A,715,774435.98,781878.32,3558
A,715,774435.98,781878.32,3558
A,716,1117409.31,910196.31,395
A,716,1117409.31,910196.31,395
A,717,402173.0,1141486.04,860
A,717,402173.0,1141486.04,860
A,718,1118161.1,911149.86,5613
A,718,1118161.1,911149.86,5613
A,719,701237.47,527869.16,471
A,719,701237.47,527869.16,471
A,720,932893.89,623532.72,1253
A,720,932893.89,623532.72,1253
A,721,825704.56,714064.26,72
A,721,825704.56,714064.26,72
A,722,1058030.34,1050882.68,1631
A,722,1058030.34,1050882.68,1631
A,723,1004195.66,824304.78,32
A,723,1004195.66,824304.78,32
A,724,649346.3,1044101.73,2516
A,724,649346.3,1044101.73,2516
A,725,937029.28,888203.18,6473
A,725,937029.28,888203.18,6473
A,726,1086205.11,967594.87,719
A,726,1086205.11,967594.87,719
A,727,911314.8,630975.26,3113
A,727,911314.8,630975.26,3113
A,728,978925.57,729793.07,35
A,728,978925.57,729793.07,35
A,729,717940.53,1012601.45,1890
A,729,717940.53,1012601.45,1890
A,730,842318.51,814691.54,1963
A,730,842318.51,814691.54,1963
A,731,735356.38,1016946.85,2422
